Scientific.Name,Longitude,Latitude
Pomacanthus semicirculatus,113.8286,-22.2448
Pomacanthus semicirculatus,113.57011,-22.64475
Pomacanthus semicirculatus,113.61341,-22.6215
Pomacanthus semicirculatus,113.8289,-22.2363
Pomacanthus semicirculatus,113.9518,-21.9031
Pomacanthus semicirculatus,113.96247,-21.91224
Pomacanthus semicirculatus,113.8306,-22.2377
Pomacanthus semicirculatus,113.84914,-22.19471
Pomacanthus semicirculatus,113.58196,-22.62865
Pomacanthus semicirculatus,113.842,-22.20377
Pomacanthus semicirculatus,113.94257,-21.8998
Pomacanthus semicirculatus,113.9673,-21.9106
Pomacanthus semicirculatus,113.9591,-21.9076
Pomacanthus semicirculatus,113.9658,-21.9115
Pomacanthus semicirculatus,113.96095,-21.91116
Pomacanthus semicirculatus,113.58041,-22.6316
Pomacanthus semicirculatus,113.8295,-22.237
Pomacanthus semicirculatus,113.83127,-22.23803
Pomacanthus semicirculatus,113.88989,-22.09397
Pomacanthus semicirculatus,113.8866,-22.094
Pomacanthus semicirculatus,115.3552,-31.72128
Pomacanthus semicirculatus,113.90285,-28.87253
Pomacanthus semicirculatus,113.88347,-28.65985
Pomacanthus semicirculatus,152.5,-32
Pomacanthus semicirculatus,115.5,-32
Pomacanthus semicirculatus,114.5,-28
Pomacanthus semicirculatus,152,-32.5
Pomacanthus semicirculatus,113.618394,-22.643408
Pomacanthus semicirculatus,113.878237,-22.096825
Pomacanthus semicirculatus,115.518437,-8.674794
Pomacanthus semicirculatus,113.930278,-21.905
Pomacanthus semicirculatus,113.88658,-22.095295
Pomacanthus semicirculatus,121.480192,22.67867
Pomacanthus semicirculatus,113.890073,-22.083006
Pomacanthus semicirculatus,113.876084,-22.132451
Pomacanthus semicirculatus,153.388081,-29.924132
Pomacanthus semicirculatus,35.49808,-21.727034
Pomacanthus semicirculatus,115.22925,-20.81344
Pomacanthus semicirculatus,114.30074,-21.70194
Pomacanthus semicirculatus,114.17644,-21.78266
Pomacanthus semicirculatus,115.49133,-20.41599
Pomacanthus semicirculatus,115.2249,-20.298
Pomacanthus semicirculatus,115.14578,-21.31395
Pomacanthus semicirculatus,115.41182,-20.212
Pomacanthus semicirculatus,115.4639,-20.327
Pomacanthus semicirculatus,115.5017,-20.35543
Pomacanthus semicirculatus,114.16396,-21.77646
Pomacanthus semicirculatus,114.38937,-21.61864
Pomacanthus semicirculatus,114.60888,-21.59062
Pomacanthus semicirculatus,115.56614,-20.52321
Pomacanthus semicirculatus,113.76572,-23.00515
Pomacanthus semicirculatus,115.15769,-20.567990000000002
Pomacanthus semicirculatus,115.43041,-20.56051
Pomacanthus semicirculatus,113.77246,-23.30339
Pomacanthus semicirculatus,115.34729,-20.17001
Pomacanthus semicirculatus,116.62505,-20.43317
Pomacanthus semicirculatus,115.52405,-20.34232
Pomacanthus semicirculatus,114.42346,-21.69866
Pomacanthus semicirculatus,114.30289,-21.6983
Pomacanthus semicirculatus,115.47399,-20.286
Pomacanthus semicirculatus,115.31109,-20.363
Pomacanthus semicirculatus,114.61554,-21.67582
Pomacanthus semicirculatus,113.80635,-22.28075
Pomacanthus semicirculatus,113.88467,-22.0677
Pomacanthus semicirculatus,115.15061,-21.31671
Pomacanthus semicirculatus,115.15882,-21.31644
Pomacanthus semicirculatus,113.76313,-22.91165
Pomacanthus semicirculatus,115.58952,-20.40385
Pomacanthus semicirculatus,114.35805,-21.63967
Pomacanthus semicirculatus,114.29943,-21.70695
Pomacanthus semicirculatus,114.60841,-21.65925
Pomacanthus semicirculatus,113.77308,-23.41367
Pomacanthus semicirculatus,114.18002,-21.84729
Pomacanthus semicirculatus,115.43804,-20.216
Pomacanthus semicirculatus,114.95687,-21.41397
Pomacanthus semicirculatus,113.74554,-23.14444
Pomacanthus semicirculatus,114.15944,-21.77651
Pomacanthus semicirculatus,115.57198,-20.54322
Pomacanthus semicirculatus,115.0569,-21.5694
Pomacanthus semicirculatus,115.57743,-20.38191
Pomacanthus semicirculatus,113.71694,-22.83163
Pomacanthus semicirculatus,115.35425,-20.242
Pomacanthus semicirculatus,115.44486,-21.26331
Pomacanthus semicirculatus,114.37354,-21.62827
Pomacanthus semicirculatus,116.47601,-20.55799
Pomacanthus semicirculatus,114.73851,-21.54787
Pomacanthus semicirculatus,114.98907,-21.32217
Pomacanthus semicirculatus,113.72778,-22.4102
Pomacanthus semicirculatus,113.76941,-23.02129
Pomacanthus semicirculatus,115.4458,-20.53742
Pomacanthus semicirculatus,114.47349,-21.7301
Pomacanthus semicirculatus,115.49733,-20.3775
Pomacanthus semicirculatus,114.30969,-21.68621
